,merged_reaction,reaction_type,reaction_notes,merged_ids,reaction_IDs
1253,1 ATP [cytosol] + 1 Alb + NA <=> NA + 1 Pi [cytosol] + 1 ADP [cytosol] + 1 Fabp6,,,R-ALL-113592 + R-MMU-194115 + R-MMU-194191 <=> R-MMU-194165 + R-ALL-29372 + R-ALL-29370 + R-MMU-194158,R-MMU-194153
1254,1 Fabp6 + NA + 1 Na+ [extracellular region] <=> 1 Na+ [cytosol] + NA,,,R-MMU-194158 + R-ALL-192483 + R-ALL-74113 <=> R-ALL-83910 + R-MMU-194191,R-MMU-194187
1255,NA <=> 1 Star + 1 Cholesterol,,,R-MMU-196090 <=> R-MMU-196120 + R-ALL-193156,R-MMU-196086
1256,1 Star + NA <=> NA + NA,,,R-MMU-196120 + R-MMU-196124 <=> R-MMU-196090 + R-MMU-196094,R-MMU-196126
1257,NA + 1 ATP [cytosol] <=> 1 ADP [cytosol] + NA,,,R-MMU-8867341 + R-ALL-113592 <=> R-ALL-29370 + R-MMU-8876893,R-MMU-200423
1258,NA + NA <=> NA + NA,,,R-MMU-2065543 + R-MMU-180738 <=> R-MMU-1655744 + R-MMU-180719,R-MMU-2065539
1259,NA <=> NA,,,R-MMU-1655732 <=> R-MMU-2065548,R-MMU-2065549
1260,"1 Kpnb1, Impnb + NA <=> NA",,,R-MMU-2065541 + R-MMU-2065548 <=> R-MMU-2065556,R-MMU-2065550
1261,1 Gc + 1 VD3 [extracellular region] <=> NA,,,R-MMU-209886 + R-ALL-209767 <=> R-MMU-352339,R-MMU-209738
1262,1 Gc + 1 25(OH)D [extracellular region] <=> NA,,,R-MMU-209886 + R-ALL-209906 <=> R-MMU-209892,R-MMU-209944
1263,NA <=> NA,,,R-MMU-1614355 <=> R-MMU-1606814,R-MMU-2248891
1264,NA + NA <=> NA,,,R-MMU-140491 + R-ALL-9677432 <=> R-MMU-2309778,R-MMU-2309779
1265,NA + 1 acetylsalicylate [cytosol] <=> NA + 1 salicylate [cytosol],,,R-MMU-428986 + R-ALL-2314693 <=> R-MMU-2314695 + R-ALL-2314690,R-MMU-2314678
1266,NA + 1 acetylsalicylate [cytosol] <=> NA + 1 salicylate [cytosol],,,R-MMU-140491 + R-ALL-2314693 <=> R-MMU-2314687 + R-ALL-2314690,R-MMU-2314686
1267,NA + NA + NA <=> NA + NA + 1 Fabp1,,,R-MMU-2026984 + R-MMU-400196 + R-MMU-400216 <=> R-MMU-400207 + R-MMU-400154 + R-MMU-1989743,R-MMU-400143
1268,"NA + NA + 1 Tbl1x, Tbl1 + 1 Tbl1xr1, Ira1, Tblr1 <=> NA",,,R-MMU-400138 + R-MMU-400207 + R-MMU-351644 + R-MMU-2064254 <=> R-MMU-400196,R-MMU-400183
1269,"1 Rxra, Nr2b1 + NA + 1 Ppara, Nr1c1, Ppar <=> NA",,,R-MMU-381319 + R-ALL-422139 + R-MMU-879702 <=> R-MMU-400138,R-MMU-400204
1270,1 ATP [cytosol] + NA <=> NA + 1 ADP [cytosol],,,R-ALL-113592 + R-MMU-2237880 <=> R-MMU-265277 + R-ALL-29370,R-MMU-429016
1271,NA <=> 1 Cer + NA,,,R-MMU-429705 <=> R-ALL-428270 + R-MMU-429672,R-MMU-429683
1272,NA <=> NA + 1 Cert1,,,R-MMU-429672 <=> R-MMU-429703 + R-MMU-429712,R-MMU-429694
1273,1 ATP [cytosol] + 1 Cert1 <=> 1 Cert1 + 1 ADP [cytosol],,,R-ALL-113592 + R-MMU-429712 <=> R-MMU-429704 + R-ALL-29370,R-MMU-429698
1274,NA + 1 CERA [endoplasmic reticulum membrane] <=> NA,,,R-MMU-429672 + R-ALL-428256 <=> R-MMU-429705,R-MMU-429699
1275,1 Cert1 + 2 ATP [cytosol] <=> 2 ADP [cytosol] + 1 Cert1,,,R-MMU-429704 + R-ALL-113592 <=> R-ALL-29370 + R-MMU-429695,R-MMU-429714
1276,3 H2O [cytosol] + NA <=> 3 Pi [cytosol] + NA,,,R-ALL-29356 + R-MMU-429726 <=> R-ALL-29372 + R-MMU-429672,R-MMU-429730
1277,NA + 1 Cert1 <=> NA,,,R-MMU-429703 + R-MMU-429695 <=> R-MMU-429726,R-MMU-429732
1278,"NA + 1 Vdr <=> 2 Ube2i, Ubc9, Ubce2i, Ubce9 + 1 Vdr",,,R-MMU-2993778 + R-MMU-375512 <=> R-MMU-912483 + R-MMU-4546376,R-MMU-4546387
1279,NA + 1 PL [plasma membrane] <=> NA,,,R-MMU-5333699 + R-ALL-171142 <=> R-MMU-5333679,R-MMU-5333678
1280,1 LCB + NA <=> NA,,,R-ALL-8876730 + R-MMU-5334833 <=> R-MMU-5334829,R-MMU-5334794
1281,1 Nr1h4 + NA <=> NA,,,R-MMU-5340228 + R-ALL-5340249 <=> R-MMU-5340186,R-MMU-5340195
1282,"1 Rxra, Nr2b1 + NA + 1 Ncoa2, Grip1, Src2, Tif2 + 1 Ncoa1, Src1 <=> NA",,,R-MMU-381319 + R-MMU-5340186 + R-MMU-376398 + R-MMU-442496 <=> R-MMU-5340274,R-MMU-5340251
1283,"1 Mtmr9, Mtmr3 + 1 Mtmr6 <=> NA",,,R-MMU-6809239 + R-MMU-1604666 <=> R-MMU-6809246,R-MMU-6809309
1284,1 Mtm1 + 1 Mtmr12 <=> NA,,,R-MMU-1604646 + R-MMU-6809657 <=> R-MMU-6809679,R-MMU-6809680
1285,1 Mtmr12 + 1 Mtmr2 <=> NA,,,R-MMU-6809657 + R-MMU-6809879 <=> R-MMU-6809705,R-MMU-6809707
1286,1 Sbf1 + 1 Mtmr2 <=> NA,,,R-MMU-6809747 + R-MMU-6809879 <=> R-MMU-6809761,R-MMU-6809764
1287,1 Pip4p1 <=> 1 Pip4p1,,,R-MMU-6810395 <=> R-MMU-6810405,R-MMU-6810392
1288,NA + NA <=> NA,,,R-MMU-8848239 + R-ALL-8848288 <=> R-MMU-8848291,R-MMU-8848246
1289,NA + NA <=> NA,,,R-ALL-5690520 + R-MMU-8848234 <=> R-MMU-8866017,R-MMU-8848247
1290,1 ACoA + 1 Acbd6 <=> NA,,,R-ALL-164991 + R-MMU-8848243 <=> R-MMU-8848271,R-MMU-8848250
1291,NA + NA <=> NA,,,R-ALL-8866926 + R-MMU-8856629 <=> R-MMU-8856647,R-MMU-8856630
1292,NA + 1 TAG <=> NA,,,R-MMU-8857666 + R-ALL-549167 <=> R-MMU-8857661,R-MMU-8857686
1293,NA + 1 Hilpda <=> NA,,,R-ALL-8866926 + R-MMU-8858285 <=> R-MMU-8858282,R-MMU-8858270
1294,1 Hsd17b13 + NA <=> NA,,,R-MMU-8862029 + R-ALL-8866926 <=> R-MMU-8862370,R-MMU-8862380
1295,1 Mid1ip1 + 1 Thrsp <=> NA,,,R-MMU-8867328 + R-MMU-8867326 <=> R-MMU-8867329,R-MMU-8866941
1296,NA + 1 PIP2 <=> NA,,,R-MMU-8870330 + R-ALL-202247 <=> R-MMU-8870324,R-MMU-8870332
1297,1 PIP + NA <=> NA,,,R-ALL-1806276 + R-MMU-8870496 <=> R-MMU-8870509,R-MMU-8870489
1298,1 Arf1 + 1 PIP + 1 Plekha8 <=> NA,,,R-MMU-199971 + R-ALL-1806217 + R-MMU-5216169 <=> R-MMU-8870493,R-MMU-8870499
1299,NA + NA + NA + 1 Rufy1 <=> NA,,,R-MMU-8871377 + R-MMU-8871367 + R-MMU-2130191 + R-MMU-5215951 <=> R-MMU-8871353,R-MMU-8871366
1300,1 Rufy1 <=> 1 Rufy1,,,R-MMU-8871352 <=> R-MMU-5215951,R-MMU-8871370
1301,1 Rufy1 + 2 ATP [cytosol] <=> 2 ADP [cytosol] + 1 Rufy1,,,R-MMU-8871374 + R-ALL-113592 <=> R-ALL-29370 + R-MMU-8871352,R-MMU-8871373
1302,1 PIP + 1 Rufy1 <=> NA,,,R-ALL-1806200 + R-MMU-5215951 <=> R-MMU-8871354,R-MMU-8871376
1303,1 Pctp + 1 PC <=> NA,,,R-MMU-5215990 + R-ALL-1524163 <=> R-MMU-8873866,R-MMU-8873794
1304,NA <=> 1 Lpcat1 + NA,,,R-MMU-8873921 <=> R-MMU-1498772 + R-MMU-8873863,R-MMU-8873834
1305,1 Cholesterol + 1 Stard5 + 1 Cholesterol <=> NA,,,R-ALL-176655 + R-MMU-196114 + R-ALL-5357505 <=> R-MMU-8873894,R-MMU-8873850
1306,1 Stard10 + 1 Lpcat1 + 1 PC <=> NA,,,R-MMU-8873867 + R-MMU-1498772 + R-ALL-426925 <=> R-MMU-8873921,R-MMU-8873923
1307,1 Stard10 + 1 ATP [cytosol] <=> 1 ADP [cytosol] + 1 Stard10,,,R-MMU-8873867 + R-ALL-113592 <=> R-ALL-29370 + R-MMU-8873930,R-MMU-8873929
1308,1 Stard7 + 1 PC <=> NA,,,R-MMU-8873841 + R-ALL-426925 <=> R-MMU-8873897,R-MMU-8877153
1309,1 ACoA + 1 Ndufab1 <=> 1 CoA-SH [mitochondrial matrix] + 1 Ndufab1,,,R-ALL-977314 + R-MMU-8933545 <=> R-ALL-29374 + R-MMU-8934586,R-MMU-8933547
1310,NA <=> 1 Gc + 1 VD3 [extracellular region],,,R-MMU-352339 <=> R-MMU-209886 + R-ALL-209767,R-MMU-8963851
1311,"1 Vdr + 1 1,25(OH)2D [nucleoplasm] <=> NA",,,R-MMU-375512 + R-ALL-8963912 <=> R-MMU-8963916,R-MMU-8963915
1312,1 PC + NA + 1 PC + NA <=> 1 PI + NA + 1 PI + NA,,,R-ALL-429785 + R-PFA-1524150 + R-ALL-429785 + R-PFA-1524150 <=> R-ALL-1524146 + R-PFA-1524122 + R-ALL-1524146 + R-PFA-1524122,R-PFA-1483087
1313,NA + NA <=> NA + NA,,,R-PFA-1524122 + R-PFA-1524122 <=> R-PFA-1524110 + R-PFA-1524110,R-PFA-1483211
1314,NA + 1 PI + NA + 1 PI <=> 1 PC + NA + 1 PC + NA,,,R-PFA-1524110 + R-ALL-426639 + R-PFA-1524110 + R-ALL-426639 <=> R-ALL-426925 + R-PFA-1524117 + R-ALL-426925 + R-PFA-1524117,R-PFA-1483219
1315,NA + NA <=> NA + NA,,,R-PFA-1524117 + R-PFA-1524117 <=> R-PFA-1524150 + R-PFA-1524150,R-PFA-1483229
1316,NA + 1 - <=> NA,,,R-PFA-1806258 + R-PFA-1604615 <=> R-PFA-1806287,R-PFA-1676152
1317,NA + NA <=> NA,,,R-ALL-8848288 + R-PFA-8848239 <=> R-PFA-8848291,R-PFA-8848246
1318,NA + NA <=> NA,,,R-ALL-5690520 + R-PFA-8848234 <=> R-PFA-8866017,R-PFA-8848247
1319,1 ACoA + 1 - <=> NA,,,R-ALL-164991 + R-PFA-8848243 <=> R-PFA-8848271,R-PFA-8848250
1320,NA + 1 - + 1 PIP <=> NA,,,R-PFA-199971-3 + R-PFA-5216169 + R-ALL-1806217 <=> R-PFA-8870493,R-PFA-8870499
1321,NA + 1 Serpina6 <=> NA,,,R-ALL-1449707 + R-RNO-1449658 <=> R-RNO-1449677,R-RNO-1449687
1322,1 PC + NA + 1 PC + NA <=> NA + 1 PI + NA + 1 PI,,,R-ALL-429785 + R-RNO-1524150 + R-ALL-429785 + R-RNO-1524150 <=> R-RNO-1524122 + R-ALL-1524146 + R-RNO-1524122 + R-ALL-1524146,R-RNO-1483087
1323,NA + NA <=> NA + NA,,,R-RNO-1524122 + R-RNO-1524122 <=> R-RNO-1524110 + R-RNO-1524110,R-RNO-1483211
1324,NA + 1 PI + NA + 1 PI <=> 1 PC + NA + 1 PC + NA,,,R-RNO-1524110 + R-ALL-426639 + R-RNO-1524110 + R-ALL-426639 <=> R-ALL-426925 + R-RNO-1524117 + R-ALL-426925 + R-RNO-1524117,R-RNO-1483219
1325,NA + NA <=> NA + NA,,,R-RNO-1524117 + R-RNO-1524117 <=> R-RNO-1524150 + R-RNO-1524150,R-RNO-1483229
1326,1 H2O [lysosomal lumen] + NA <=> 1 Gm2a + 1 GalNAc [lysosomal lumen] + 1 GM3,,,R-ALL-1605715 + R-RNO-1605600 <=> R-RNO-1605614 + R-ALL-1605658 + R-ALL-1605641,R-RNO-1605595
1327,1 Gm2a + 1 GM2 <=> NA,,,R-RNO-1605614 + R-ALL-1605610 <=> R-RNO-1605600,R-RNO-1605717
1328,1 Sumf1 + 1 Sumf2 <=> NA,,,R-RNO-1614316 + R-RNO-1614305 <=> R-RNO-1614330,R-RNO-1614336
1329,1 NAD+ [endoplasmic reticulum lumen] + NA <=> 1 H2S [endoplasmic reticulum lumen] + 1 NADH [endoplasmic reticulum lumen] + NA,,,R-ALL-194653 + R-RNO-1614312 <=> R-ALL-1663154 + R-ALL-194697 + R-RNO-1614309,R-RNO-1614362
1330,2 Fasn <=> NA,,,R-RNO-54659 <=> R-RNO-77380,R-RNO-163756
1331,NA <=> NA,,,R-RNO-2065556 <=> R-RNO-2065543,R-RNO-1655831
1332,NA <=> NA + NA,,,R-RNO-1655742 <=> R-RNO-1655737 + R-RNO-1655726,R-RNO-1655842
1333,NA <=> NA,,,R-RNO-1655726 <=> R-RNO-1655732,R-RNO-1655851
1334,NA + 1 Pi4kb <=> NA,,,R-RNO-1806258 + R-RNO-1604615 <=> R-RNO-1806287,R-RNO-1676152
1335,3 O2 [mitochondrial matrix] + 1 Cholesterol + 3 H+ [mitochondrial matrix] + NA + 3 NADPH [mitochondrial matrix] <=> 1 PREG [mitochondrial matrix] + 3 NADP+ [mitochondrial matrix] + 1 ISCAL [mitochondrial matrix] + NA + 4 H2O [mitochondrial matrix],L_HGmodify,,R-ALL-113533 + R-ALL-193086 + R-ALL-113529 + R-RNO-5580249 + R-ALL-113600 <=> R-ALL-193164 + R-ALL-113563 + R-ALL-193046 + R-RNO-5580259 + R-ALL-113521,R-RNO-193101
1336,NA <=> 1 Alb + NA,,,R-RNO-194104 <=> R-RNO-194115 + R-ALL-194097,R-RNO-194079;R-RNO-194083
1337,NA + 2 Na+ [extracellular region] <=> NA + 2 Na+ [cytosol] + 1 Alb,,,R-RNO-194125 + R-ALL-74113 <=> R-ALL-193416 + R-ALL-83910 + R-RNO-194115,R-RNO-194121
1338,NA <=> 1 Alb + NA,,,R-RNO-194110 <=> R-RNO-194115 + R-ALL-194131,R-RNO-194130
1339,1 ATP [cytosol] + 1 Alb + NA <=> NA + 1 Pi [cytosol] + 1 ADP [cytosol] + 1 Fabp6,,,R-ALL-113592 + R-RNO-194115 + R-RNO-194191 <=> R-RNO-194165 + R-ALL-29372 + R-ALL-29370 + R-RNO-194158,R-RNO-194153
1340,1 Fabp6 + NA + 1 Na+ [extracellular region] <=> 1 Na+ [cytosol] + NA,,,R-RNO-194158 + R-ALL-192483 + R-ALL-74113 <=> R-ALL-83910 + R-RNO-194191,R-RNO-194187
1341,NA <=> 1 Star + 1 Cholesterol,,,R-RNO-196090 <=> R-RNO-196120 + R-ALL-193156,R-RNO-196086
1342,1 Star + NA <=> NA + NA,,,R-RNO-196120 + R-RNO-196124 <=> R-RNO-196090 + R-RNO-196094,R-RNO-196126
1343,1 ATP [cytosol] + NA <=> NA + 1 ADP [cytosol],,,R-ALL-113592 + R-RNO-8867341 <=> R-RNO-8876893 + R-ALL-29370,R-RNO-200423
1344,NA + NA <=> NA + NA,,,R-RNO-2065543 + R-RNO-180738 <=> R-RNO-1655744 + R-RNO-180719,R-RNO-2065539
1345,NA <=> NA,,,R-RNO-1655732 <=> R-RNO-2065548,R-RNO-2065549
1346,1 Kpnb1 + NA <=> NA,,,R-RNO-180733 + R-RNO-2065548 <=> R-RNO-2065556,R-RNO-2065550
1347,1 VD3 [extracellular region] + 1 Gc <=> NA,,,R-ALL-209767 + R-RNO-209886 <=> R-RNO-352339,R-RNO-209738
1348,NA <=> NA,,,R-RNO-350092 <=> R-RNO-350085,R-RNO-209760
1349,1 25(OH)D [extracellular region] + 1 Gc <=> NA,,,R-ALL-209906 + R-RNO-209886 <=> R-RNO-209892,R-RNO-209944
1350,NA <=> NA,,,R-RNO-1614355 <=> R-RNO-1606814,R-RNO-2248891
1351,NA + NA <=> NA,,,R-ALL-9677432 + R-RNO-140491 <=> R-RNO-2309778,R-RNO-2309779
1352,1 acetylsalicylate [cytosol] + NA <=> NA + 1 salicylate [cytosol],,,R-ALL-2314693 + R-RNO-428986 <=> R-RNO-2314695 + R-ALL-2314690,R-RNO-2314678
1353,1 acetylsalicylate [cytosol] + NA <=> NA + 1 salicylate [cytosol],,,R-ALL-2314693 + R-RNO-140491 <=> R-RNO-2314687 + R-ALL-2314690,R-RNO-2314686
1354,NA <=> NA,,,R-RNO-350085 <=> R-RNO-8963847,R-RNO-350158
1355,NA <=> NA,,,R-RNO-350115 <=> R-RNO-350092,R-RNO-350168
1356,NA + 1 Cubn <=> NA,,,R-RNO-209892 + R-RNO-264843 <=> R-RNO-350115,R-RNO-350186
1357,NA + NA + NA <=> NA + NA + 1 Fabp1,,,R-RNO-2026984 + R-RNO-400196 + R-RNO-400216 <=> R-RNO-400207 + R-RNO-400154 + R-RNO-1989743,R-RNO-400143
1358,1 Tbl1xr1 + NA + NA + 1 Tbl1x <=> NA,,,R-RNO-351643 + R-RNO-400207 + R-RNO-400138 + R-RNO-351644 <=> R-RNO-400196,R-RNO-400183
1359,NA + 1 Ppara + 1 Rxra <=> NA,,,R-ALL-422139 + R-RNO-400186 + R-RNO-381319 <=> R-RNO-400138,R-RNO-400204
1360,1 ATP [cytosol] + NA <=> NA + 1 ADP [cytosol],,,R-ALL-113592 + R-RNO-2237880 <=> R-RNO-265277 + R-ALL-29370,R-RNO-429016
1361,NA <=> NA + 1 Cer,,,R-RNO-429705 <=> R-RNO-429672 + R-ALL-428270,R-RNO-429683
1362,NA <=> 1 Cert1 + NA,,,R-RNO-429672 <=> R-RNO-429712 + R-RNO-429703,R-RNO-429694
1363,1 Cert1 + 1 ATP [cytosol] <=> 1 Cert1 + 1 ADP [cytosol],,,R-RNO-429712 + R-ALL-113592 <=> R-RNO-429704 + R-ALL-29370,R-RNO-429698
1364,NA + 1 CERA [endoplasmic reticulum membrane] <=> NA,,,R-RNO-429672 + R-ALL-428256 <=> R-RNO-429705,R-RNO-429699
1365,1 Cert1 + 2 ATP [cytosol] <=> 2 ADP [cytosol] + 1 Cert1,,,R-RNO-429704 + R-ALL-113592 <=> R-ALL-29370 + R-RNO-429695,R-RNO-429714
1366,3 H2O [cytosol] + NA <=> 3 Pi [cytosol] + NA,,,R-ALL-29356 + R-RNO-429726 <=> R-ALL-29372 + R-RNO-429672,R-RNO-429730
1367,NA + 1 Cert1 <=> NA,,,R-RNO-429703 + R-RNO-429695 <=> R-RNO-429726,R-RNO-429732
1368,1 Vdr + NA <=> 2 Ube2i + 1 Vdr,,,R-RNO-375512 + R-RNO-2993778 <=> R-RNO-912481 + R-RNO-4546376,R-RNO-4546387
1369,NA + 1 PL [plasma membrane] <=> NA,,,R-RNO-5333699 + R-ALL-171142 <=> R-RNO-5333679,R-RNO-5333678
1370,1 LCB + NA <=> NA,,,R-ALL-8876730 + R-RNO-5334833 <=> R-RNO-5334829,R-RNO-5334794
1371,NA + 1 Nr1h4 <=> NA,,,R-ALL-5340249 + R-RNO-5340228 <=> R-RNO-5340186,R-RNO-5340195
1372,NA + 1 Ncoa1 + 1 Rxra + 1 Ncoa2 <=> NA,,,R-RNO-5340186 + R-RNO-442496 + R-RNO-381319 + R-RNO-376398 <=> R-RNO-5340274,R-RNO-5340251
1373,1 Mtmr9 + 1 Mtmr6 <=> NA,,,R-RNO-6809239 + R-RNO-1604666 <=> R-RNO-6809246,R-RNO-6809309
1374,1 Mtm1 + 1 Mtmr12 <=> NA,,,R-RNO-1604646 + R-RNO-6809657 <=> R-RNO-6809679,R-RNO-6809680
1375,1 Mtmr12 + 1 Mtmr2 <=> NA,,,R-RNO-6809657 + R-RNO-1604662 <=> R-RNO-6809705,R-RNO-6809707
1376,1 Sbf1 + 1 Mtmr2 <=> NA,,,R-RNO-6809747 + R-RNO-1604662 <=> R-RNO-6809761,R-RNO-6809764
1377,1 Pip4p1 <=> 1 Pip4p1,,,R-RNO-6810395 <=> R-RNO-6810405,R-RNO-6810392
1378,NA + NA <=> NA,,,R-ALL-8848288 + R-RNO-8848239 <=> R-RNO-8848291,R-RNO-8848246
1379,NA + NA <=> NA,,,R-ALL-5690520 + R-RNO-8848234 <=> R-RNO-8866017,R-RNO-8848247
1380,1 ACoA + 1 Acbd6 <=> NA,,,R-ALL-164991 + R-RNO-8848243 <=> R-RNO-8848271,R-RNO-8848250
1381,NA + NA <=> NA,,,R-ALL-8866926 + R-RNO-8856629 <=> R-RNO-8856647,R-RNO-8856630
1382,1 TAG + NA <=> NA,,,R-ALL-549167 + R-RNO-8857666 <=> R-RNO-8857661,R-RNO-8857686
1383,1 Hilpda + NA <=> NA,,,R-RNO-8858285 + R-ALL-8866926 <=> R-RNO-8858282,R-RNO-8858270
1384,1 Hsd17b13 + NA <=> NA,,,R-RNO-8862029 + R-ALL-8866926 <=> R-RNO-8862370,R-RNO-8862380
1385,1 Mid1ip1 + 1 Thrsp <=> NA,,,R-RNO-8867328 + R-RNO-8867326 <=> R-RNO-8867329,R-RNO-8866941
1386,NA + 1 PIP2 <=> NA,,,R-RNO-8870330 + R-ALL-202247 <=> R-RNO-8870324,R-RNO-8870332
1387,1 PIP + NA <=> NA,,,R-ALL-1806276 + R-RNO-8870496 <=> R-RNO-8870509,R-RNO-8870489
1388,1 Plekha8 + 1 Arf1 + 1 PIP <=> NA,,,R-RNO-5216169 + R-RNO-199971 + R-ALL-1806217 <=> R-RNO-8870493,R-RNO-8870499
1389,NA + NA + NA + 1 Rufy1 <=> NA,,,R-RNO-8871377 + R-RNO-8871367 + R-RNO-2130191 + R-RNO-5215951 <=> R-RNO-8871353,R-RNO-8871366
1390,1 Rufy1 <=> 1 Rufy1,,,R-RNO-8871352 <=> R-RNO-5215951,R-RNO-8871370
1391,1 Rufy1 + 2 ATP [cytosol] <=> 2 ADP [cytosol] + 1 Rufy1,,,R-RNO-8871374 + R-ALL-113592 <=> R-ALL-29370 + R-RNO-8871352,R-RNO-8871373
1392,1 PIP + 1 Rufy1 <=> NA,,,R-ALL-1806200 + R-RNO-5215951 <=> R-RNO-8871354,R-RNO-8871376
1393,1 Pctp + 1 PC <=> NA,,,R-RNO-5215990 + R-ALL-1524163 <=> R-RNO-8873866,R-RNO-8873794
1394,NA <=> NA + 1 Lpcat1,,,R-RNO-8873921 <=> R-RNO-8873863 + R-RNO-1498772,R-RNO-8873834
1395,1 Cholesterol + 1 Stard5 + 1 Cholesterol <=> NA,,,R-ALL-176655 + R-RNO-196114 + R-ALL-5357505 <=> R-RNO-8873894,R-RNO-8873850
1396,1 Stard10 + 1 PC + 1 Lpcat1 <=> NA,,,R-RNO-8873867 + R-ALL-426925 + R-RNO-1498772 <=> R-RNO-8873921,R-RNO-8873923
1397,1 Stard10 + 1 ATP [cytosol] <=> 1 Stard10 + 1 ADP [cytosol],,,R-RNO-8873867 + R-ALL-113592 <=> R-RNO-8873930 + R-ALL-29370,R-RNO-8873929
1398,1 PC + 1 Stard7 <=> NA,,,R-ALL-426925 + R-RNO-8873841 <=> R-RNO-8873897,R-RNO-8877153
1399,1 ACoA + 1 Ndufab1 <=> 1 CoA-SH [mitochondrial matrix] + 1 Ndufab1,,,R-ALL-977314 + R-RNO-8933545 <=> R-ALL-29374 + R-RNO-8934586,R-RNO-8933547
1400,NA <=> 1 VD3 [extracellular region] + 1 Gc,,,R-RNO-352339 <=> R-ALL-209767 + R-RNO-209886,R-RNO-8963851
1401,NA <=> 1 Cubn + 1 25(OH)D [lysosomal lumen],,,R-RNO-8963847 <=> R-RNO-350088 + R-ALL-350136,R-RNO-8963864
1402,"1 Vdr + 1 1,25(OH)2D [nucleoplasm] <=> NA",,,R-RNO-375512 + R-ALL-8963912 <=> R-RNO-8963916,R-RNO-8963915
1403,NA + 1 PIK1 <=> NA,,,R-SCE-1806286 + R-SCE-1604615 <=> R-SCE-1806287,R-SCE-1676152
1404,NA + 1 ATP [cytosol] <=> 1 ADP [cytosol] + NA,,,R-SCE-8867341 + R-ALL-113592 <=> R-ALL-29370 + R-SCE-8876893,R-SCE-200423
1405,1 YMR1 + 1 YMR1 <=> NA,,,R-SCE-1604671 + R-SCE-6809239 <=> R-SCE-6809252,R-SCE-6809254
1406,1 YMR1 + 1 YMR1 <=> NA,,,R-SCE-1604666 + R-SCE-6809239 <=> R-SCE-6809246,R-SCE-6809309
1407,1 YMR1 + 1 YMR1 <=> NA,,,R-SCE-6809657 + R-SCE-1604646 <=> R-SCE-6809679,R-SCE-6809680
1408,1 YMR1 + 1 YMR1 <=> NA,,,R-SCE-6809657 + R-SCE-1604662 <=> R-SCE-6809705,R-SCE-6809707
1409,1 YMR1 + 1 YMR1 <=> NA,,,R-SCE-6809747 + R-SCE-1604662 <=> R-SCE-6809761,R-SCE-6809764
1410,1 TAG + NA <=> NA,,,R-ALL-549167 + R-SCE-8857666 <=> R-SCE-8857661,R-SCE-8857686
1411,NA + NA <=> NA,,,R-ALL-8866926 + R-SCE-5693370-3 <=> R-SCE-8862370,R-SCE-8862380
1412,1 ACoA + 1 ACP1 <=> 1 CoA-SH [mitochondrial matrix] + 1 ACP1,,,R-ALL-977314 + R-SCE-8933545 <=> R-ALL-29374 + R-SCE-8934586,R-SCE-8933547
1413,NA + 1 pik1 <=> NA,,,R-SPO-1806286 + R-SPO-1604615 <=> R-SPO-1806287,R-SPO-1676152
1414,NA + 1 ATP [cytosol] <=> 1 ADP [cytosol] + NA,,,R-SPO-8867341 + R-ALL-113592 <=> R-ALL-29370 + R-SPO-8876893,R-SPO-200423
1415,1 - + 1 - <=> NA,,,R-SPO-1604671 + R-SPO-6809239 <=> R-SPO-6809252,R-SPO-6809254
1416,1 - + 1 - <=> NA,,,R-SPO-1604666 + R-SPO-6809239 <=> R-SPO-6809246,R-SPO-6809309
1417,1 - + 1 - <=> NA,,,R-SPO-1604646 + R-SPO-6809657 <=> R-SPO-6809679,R-SPO-6809680
1418,1 - + 1 - <=> NA,,,R-SPO-1604662 + R-SPO-6809657 <=> R-SPO-6809705,R-SPO-6809707
1419,1 - + 1 - <=> NA,,,R-SPO-6809747 + R-SPO-1604662 <=> R-SPO-6809761,R-SPO-6809764
1420,1 scs3 + 1 TAG <=> NA,,,R-SPO-8857655 + R-ALL-549167 <=> R-SPO-8857661,R-SPO-8857686
1421,1 - + 1 ACoA <=> 1 CoA-SH [mitochondrial matrix] + 1 -,,,R-SPO-8933545 + R-ALL-977314 <=> R-ALL-29374 + R-SPO-8934586,R-SPO-8933547
1422,NA + 1 SERPINA6 <=> NA,,,R-ALL-1449707 + R-SSC-1449658 <=> R-SSC-1449677,R-SSC-1449687
1423,1 PC + NA + 1 PC + NA <=> 1 PI + NA + 1 PI + NA,,,R-ALL-429785 + R-SSC-1524150 + R-ALL-429785 + R-SSC-1524150 <=> R-ALL-1524146 + R-SSC-1524122 + R-ALL-1524146 + R-SSC-1524122,R-SSC-1483087
1424,NA + NA <=> NA + NA,,,R-SSC-1524122 + R-SSC-1524122 <=> R-SSC-1524110 + R-SSC-1524110,R-SSC-1483211
1425,NA + 1 PI + NA + 1 PI <=> 1 PC + NA + 1 PC + NA,,,R-SSC-1524110 + R-ALL-426639 + R-SSC-1524110 + R-ALL-426639 <=> R-ALL-426925 + R-SSC-1524117 + R-ALL-426925 + R-SSC-1524117,R-SSC-1483219
1426,NA + NA <=> NA + NA,,,R-SSC-1524117 + R-SSC-1524117 <=> R-SSC-1524150 + R-SSC-1524150,R-SSC-1483229
1427,1 GM2 + 1 GM2A <=> NA,,,R-ALL-1605610 + R-SSC-1605614 <=> R-SSC-1605600,R-SSC-1605717
