,merged_reaction,reaction_type,reaction_notes,merged_ids,reaction_IDs
2610,"1 hydron + 1 NADPH(4-) + 1 dioxygen + 1 XXX  <=> 1 water + 1 NADP(3-) + 1 (2E,6E)-omega-hydroxy-farnesyl diphosphate",,,CHEBI:15378 + CHEBI:57783 + CHEBI:15379 + CHEBI:175763 <=> CHEBI:15377 + CHEBI:58349 + CHEBI:83958,RHEA:43988
2611,1 6-amino-2-oxohexanoic acid zwitterion + 1 hydrogen peroxide <=> 1 5-aminopentanoic acid zwitterion + 1 carbon dioxide + 1 water,,,CHEBI:58183 + CHEBI:16240 <=> CHEBI:356010 + CHEBI:16526 + CHEBI:15377,RHEA:31447
2612,1 abscisates + 1 ATP(4-) + 1 water <=> 1 abscisates + 1 ADP(3-) + 1 hydron + 1 hydrogenphosphate,,,CHEBI:62432 + CHEBI:30616 + CHEBI:15377 <=> CHEBI:62432 + CHEBI:456216 + CHEBI:15378 + CHEBI:43474,RHEA:63932;RHEA:63960
2613,1 5-acetamidopentanoate + 1 water <=> 1 5-aminopentanoic acid zwitterion + 1 XXX,,,CHEBI:79193 + CHEBI:15377 <=> CHEBI:356010 + CHEBI:30089,RHEA:42512
2614,1 5-aminopentanoic acid zwitterion + 1 Se-L-selenocysteine-S-L-cysteine residue <=> 1 L-cysteine residue + 1 L-selenocysteine residue,,,CHEBI:356010 + CHEBI:142235 <=> CHEBI:29950 + CHEBI:30000,RHEA:12737
2615,1 phosphatidylglycerol phosphate(3-) + 1 water <=> 1 hydrogenphosphate + 1 PG,L_HGmodify,,CHEBI:60522 + CHEBI:15377 <=> CHEBI:43474 + CHEBI:60523,RHEA:16725
2616,1 (R)-lavandulyl diphosphate(3-) + 1 diphosphate(3-) <=> 2 XXX,,,CHEBI:143949 + CHEBI:33019 <=> CHEBI:57623,RHEA:21676
2617,"1 (2E)-4-hydroxy-3-methylbut-2-enyl diphosphate(3-) + 1 L-cystine residue + 1 hydron + 1 water <=> 1 2-C-methyl-D-erythritol 2,4-cyclic diphosphate(2-) + 1 L-cysteine residue",,,CHEBI:128753 + CHEBI:50058 + CHEBI:15378 + CHEBI:15377 <=> CHEBI:58483 + CHEBI:29950,RHEA:21960
2618,1 diphosphate(3-) + 1 geranyl diphosphate <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:33019 + CHEBI:58057 <=> CHEBI:57623 + CHEBI:128769,RHEA:22408
2619,1 all-trans-pentaprenyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 all-trans-hexaprenyl diphosphate(3-) + 1 diphosphate(3-),,,CHEBI:57907 + CHEBI:128769 <=> CHEBI:58179 + CHEBI:33019,RHEA:22632
2620,1 NADP(3-) + 1 LCB  <=> 1 hydron + 1 NADPH(4-) + 1 LCB,L_FAmodify,,CHEBI:58349 + CHEBI:57817 <=> CHEBI:15378 + CHEBI:57783 + CHEBI:58299,RHEA:22640
2621,"1 lipid X(2-) + 1 UDP-2,3-bis[(3R)-3-hydroxytetradecanoyl]-alpha-D-glucosamine(2-) <=> 1 hydron + 1 2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1,6-beta-D-glucosamine 1-phosphate(2-) + 1 UDP(3-)",,,CHEBI:57957 + CHEBI:78847 <=> CHEBI:15378 + CHEBI:58466 + CHEBI:58223,RHEA:22668
2622,"1 novolactone + 1 XXX  <=> 1 (6aS,11aS)-4-dimethylallyl-3,6a,9-trihydroxypterocarpan + 1 diphosphate(3-)",,,CHEBI:15649 + CHEBI:57623 <=> CHEBI:50036 + CHEBI:33019,RHEA:23184
2623,"1 2-cis,6-trans-farnesyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 geranyl diphosphate + 1 isopentenyl diphosphate",,,CHEBI:162247 + CHEBI:33019 <=> CHEBI:58057 + CHEBI:128769,RHEA:23300
2624,1 ATP(4-) + 1 (R)-5-diphosphomevalonate <=> 1 ADP(3-) + 1 carbon dioxide + 1 hydrogenphosphate + 1 isopentenyl diphosphate,,,CHEBI:30616 + CHEBI:57557 <=> CHEBI:456216 + CHEBI:16526 + CHEBI:43474 + CHEBI:128769,RHEA:23732
2625,1 water + 2 di-mu-sulfido-diiron(2+) + 1 isopentenyl diphosphate <=> 1 (2E)-4-hydroxy-3-methylbut-2-enyl diphosphate(3-) + 2 hydron + 2 di-mu-sulfido-diiron(1+),,,CHEBI:15377 + CHEBI:33737 + CHEBI:128769 <=> CHEBI:128753 + CHEBI:15378 + CHEBI:33738,RHEA:24488
2626,1 water + 2 di-mu-sulfido-diiron(2+) + 1 XXX  <=> 1 (2E)-4-hydroxy-3-methylbut-2-enyl diphosphate(3-) + 2 hydron + 2 di-mu-sulfido-diiron(1+),,,CHEBI:15377 + CHEBI:33737 + CHEBI:57623 <=> CHEBI:128753 + CHEBI:15378 + CHEBI:33738,RHEA:24825
2627,"1 2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 all-trans-pentaprenyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:58756 + CHEBI:128769 <=> CHEBI:57907 + CHEBI:33019,RHEA:25694
2628,"1 (2E)-4-hydroxy-3-methylbut-2-enyl diphosphate(3-) + 1 water + 2 di-mu-sulfido-diiron(2+) <=> 1 2-C-methyl-D-erythritol 2,4-cyclic diphosphate(2-) + 1 hydron + 2 di-mu-sulfido-diiron(1+)",,,CHEBI:128753 + CHEBI:15377 + CHEBI:33737 <=> CHEBI:58483 + CHEBI:15378 + CHEBI:33738,RHEA:26119
2629,1 adenosine 5'-monophosphate(1-) residue + 1 XXX  <=> 1 diphosphate(3-) + 1 N(6)-dimethylallyladenine 5'-monophosphate(1-) residue,,,CHEBI:74411 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:74415,RHEA:26482
2630,"1 ditrans,polycis-undecaprenyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate",,,CHEBI:58405 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:27551
2631,"1 2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 2 isopentenyl diphosphate <=> 1 all-trans-hexaprenyl diphosphate(3-) + 2 diphosphate(3-)",,,CHEBI:58756 + CHEBI:128769 <=> CHEBI:58179 + CHEBI:33019,RHEA:27555
2632,1 all-trans-hexaprenyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:58179 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:27559
2633,1 all-trans-nonaprenyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 geranyl diphosphate + 1 isopentenyl diphosphate,,,CHEBI:58391 + CHEBI:33019 <=> CHEBI:58057 + CHEBI:128769,RHEA:27563
2634,"1 2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 all-trans-nonaprenyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:58756 + CHEBI:128769 <=> CHEBI:58391 + CHEBI:33019,RHEA:27594
2635,"1 2-cis,6-trans-farnesyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 ditrans,polycis-dodecaprenyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:162247 + CHEBI:128769 <=> CHEBI:60386 + CHEBI:33019,RHEA:27602
2636,"1 2-cis,6-trans-farnesyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 ditrans,polycis-tridecaprenyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:162247 + CHEBI:128769 <=> CHEBI:60385 + CHEBI:33019,RHEA:27614
2637,"1 2-cis,6-trans-farnesyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 ditrans,polycis-tetradecaprenyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:162247 + CHEBI:128769 <=> CHEBI:60387 + CHEBI:33019,RHEA:27618
2638,"1 diphosphate(3-) + 1 tri-trans,poly-cis-undecaprenyl diphosphate(3-) <=> 1 geranylgeranyl diphosphate + 1 isopentenyl diphosphate",,,CHEBI:33019 + CHEBI:60388 <=> CHEBI:57533 + CHEBI:128769,RHEA:27622
2639,1 all-trans-heptaprenyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:58206 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:27794
2640,1 all-trans-octaprenyl diphosphate(2-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:57711 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:27798
2641,1 all-trans-decaprenyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:60721 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:27802
2642,"1 2-cis,6-cis-farnesyl diphosphate(3-) + 2 diphosphate(3-) <=> 1 XXX  + 2 isopentenyl diphosphate",,,CHEBI:60374 + CHEBI:33019 <=> CHEBI:57623 + CHEBI:128769,RHEA:27810
2643,1 (KDO)-lipid IVA(5-) + 1 CMP-3-deoxy-beta-D-manno-octulosonate(2-) <=> 1 (KDO)2-lipid IVA(6-) + 1 cytidine 5'-monophosphate(2-) + 1 hydron,,,CHEBI:60364 + CHEBI:85987 <=> CHEBI:60365 + CHEBI:60377 + CHEBI:15378,RHEA:28062
2644,1 CMP-3-deoxy-beta-D-manno-octulosonate(2-) + 1 lipid IVA(4-) <=> 1 (KDO)-lipid IVA(5-) + 1 cytidine 5'-monophosphate(2-) + 1 hydron,,,CHEBI:85987 + CHEBI:58603 <=> CHEBI:60364 + CHEBI:60377 + CHEBI:15378,RHEA:28066
2645,1 (KDO)2-lipid IVA(6-) + 1 CMP-3-deoxy-beta-D-manno-octulosonate(2-) <=> 1 alpha-Kdo-(2->8)-alpha-Kdo-(2->4)-alpha-Kdo-(2->6)-lipid IVA(7-) + 1 cytidine 5'-monophosphate(2-) + 1 hydron,,,CHEBI:60365 + CHEBI:85987 <=> CHEBI:86234 + CHEBI:60377 + CHEBI:15378,RHEA:28154
2646,1 (KDO)2-lipid IVA(6-) + 1 dodecanoyl-pantetheine-4-phosphorylserine(1-) residue <=> 1 (KDO)2-(lauroyl)-lipid IVA(6-) + 1 O-(pantetheine-4'-phosphoryl)serine(1-) residue,,,CHEBI:60365 + CHEBI:65264 <=> CHEBI:61524 + CHEBI:64479,RHEA:28442
2647,1 (KDO)-lipid IVA(5-) + 1 ATP(4-) <=> 1 4-phospho-(KDO)-lipid IVA(7-) + 1 ADP(3-) + 1 hydron,,,CHEBI:60364 + CHEBI:30616 <=> CHEBI:61589 + CHEBI:456216 + CHEBI:15378,RHEA:28506
2648,1 L-tryptophan zwitterion + 1 XXX  <=> 1 7-(3-methylbut-2-enyl)-L-tryptophan zwitterion + 1 diphosphate(3-),,,CHEBI:57912 + CHEBI:57623 <=> CHEBI:62497 + CHEBI:33019,RHEA:30563
2649,"1 2-cis,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate",,,CHEBI:62639 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:31279
2650,"1 1,2-diacyl-sn-glycero-3-phospho-N-methylethanolamine zwitterion + 1 S-adenosyl-L-methionine zwitterion <=> 1 1,2-diacyl-sn-glycero-3-phospho-N,N-dimethylethanolamine zwitterion + 1 hydron + 1 S-adenosyl-L-homocysteine zwitterion",L_HGmodify,,CHEBI:64573 + CHEBI:59789 <=> CHEBI:64572 + CHEBI:15378 + CHEBI:57856,RHEA:32735
2651,1 cytidine 5'-monophosphate(2-) + 1 hydron + 1 CL  <=> 1 PG  + 1 CDPDAG,L_merge,,CHEBI:60377 + CHEBI:15378 + CHEBI:62237 <=> CHEBI:64716 + CHEBI:58332,RHEA:32931
2652,"1 2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 all-trans-heptaprenyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:58756 + CHEBI:128769 <=> CHEBI:58206 + CHEBI:33019,RHEA:33215
2653,1 C20 sphinganine 1-phosphate(1-) + 1 water <=> 1 hydrogenphosphate + 1 LCB,L_HGdelete,,CHEBI:64886 + CHEBI:15377 <=> CHEBI:43474 + CHEBI:64887,RHEA:33391
2654,1 all-trans-heptaprenyl diphosphate(3-) + 1 sn-glycerol 1-phosphate(2-) <=> 1 3-heptaprenyl-sn-glycero-1-phosphate(2-) + 1 diphosphate(3-),,,CHEBI:58206 + CHEBI:57685 <=> CHEBI:64781 + CHEBI:33019,RHEA:33495
2655,1 beta-D-mannose + 1 inositol phosphophytoceramide(1-) <=> 1 water + 1 mannosylinositol phosphophytoceramide(1-),L_HGmodify,,CHEBI:28563 + CHEBI:64993 <=> CHEBI:15377 + CHEBI:64991,RHEA:33575
2656,1 1D-myo-inositol 3-phosphate(2-) + 1 CDPDAG  <=> 1 cytidine 5'-monophosphate(2-) + 1 hydron + 1 PIP,,,CHEBI:58401 + CHEBI:58332 <=> CHEBI:60377 + CHEBI:15378 + CHEBI:58088,RHEA:60504
2657,1 (KDO)2-lipid IVA(6-) + 1 CMP-3-deoxy-beta-D-manno-octulosonate(2-) <=> 1 (KDO)3-lipid IVA(7-) + 1 cytidine 5'-monophosphate(2-) + 1 hydron,,,CHEBI:60365 + CHEBI:85987 <=> CHEBI:60367 + CHEBI:60377 + CHEBI:15378,RHEA:46484
2658,"1 2-cis,6-trans-farnesyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 (2Z,6Z,10Z,14Z,18Z,22Z,26Z,30Z,34E)-decaprenyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:162247 + CHEBI:128769 <=> CHEBI:87356 + CHEBI:33019,RHEA:47096
2659,1 ATP(4-) + 1 isopentenyl phosphate(2-) <=> 1 ADP(3-) + 1 isopentenyl diphosphate,,,CHEBI:30616 + CHEBI:65078 <=> CHEBI:456216 + CHEBI:128769,RHEA:33963
2660,1 fumigaclavine A(1+) + 1 XXX  <=> 1 diphosphate(3-) + 1 fumigaclavine C(1+),,,CHEBI:67145 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:67147,RHEA:34263
2661,1 (KDO)2-lipid IVA(6-) + 1 ATP(4-) + 1 water <=> 1 ADP(3-) + 1 (KDO)2-lipid IVA(6-) + 1 hydron + 1 hydrogenphosphate,,,CHEBI:60365 + CHEBI:30616 + CHEBI:15377 <=> CHEBI:456216 + CHEBI:60365 + CHEBI:15378 + CHEBI:43474,RHEA:35247
2662,1 brevianamide F + 1 XXX  <=> 1 diphosphate(3-) + 1 tryprostatin B,,,CHEBI:64530 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:72760,RHEA:35939
2663,1 brevianamide F + 1 XXX  <=> 1 deoxybrevianamide E + 1 diphosphate(3-),,,CHEBI:64530 + CHEBI:57623 <=> CHEBI:72948 + CHEBI:33019,RHEA:35943
2664,"1 12,13-dihydroxyfumitremorgin C + 1 XXX  <=> 1 diphosphate(3-) + 1 fumitremorgin B",,,CHEBI:72764 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:64531,RHEA:35971
2665,1 verruculogen + 1 XXX  <=> 1 diphosphate(3-) + 1 fumitremorgin A,,,CHEBI:72765 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:72766,RHEA:35979
2666,1 ADP(3-) + 1 XXX  <=> 1 diphosphate(3-) + 1 N(6)-(dimethylallyl)adenosine 5'-diphosphate(3-),,,CHEBI:456216 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:73533,RHEA:36327
2667,1 ATP(4-) + 1 XXX  <=> 1 diphosphate(3-) + 1 N(6)-(dimethylallyl)adenosine 5'-triphosphate(4-),,,CHEBI:30616 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:73532,RHEA:36331
2668,1 3-(4-hydroxyphenyl)pyruvate + 1 XXX  <=> 1 3-dimethylallyl-4-hydroxyphenylpyruvate(1-) + 1 diphosphate(3-),,,CHEBI:36242 + CHEBI:57623 <=> CHEBI:74408 + CHEBI:33019,RHEA:37055
2669,1 ATP(4-) + 1 water + 1 LCB  <=> 1 ADP(3-) + 1 hydron + 1 hydrogenphosphate + 1 LCB,,,CHEBI:30616 + CHEBI:15377 + CHEBI:57817 <=> CHEBI:456216 + CHEBI:15378 + CHEBI:43474 + CHEBI:57817,RHEA:38679
2670,1 ATP(4-) + 1 water + 1 LCBP  <=> 1 ADP(3-) + 1 hydron + 1 hydrogenphosphate + 1 LCBP,,,CHEBI:30616 + CHEBI:15377 + CHEBI:60119 <=> CHEBI:456216 + CHEBI:15378 + CHEBI:43474 + CHEBI:60119,RHEA:38951
2671,"1 5,10-dihydrophenazine-1-carboxylate + 1 XXX  <=> 1 5,10-dihydro-9-dimethylallylphenazine 1-carboxylate + 1 diphosphate(3-)",,,CHEBI:78312 + CHEBI:57623 <=> CHEBI:78313 + CHEBI:33019,RHEA:41580
2672,1 L-tyrosine zwitterion + 1 XXX  <=> 1 4-O-dimethylallyl-L-tyrosine zwitterion + 1 diphosphate(3-),,,CHEBI:58315 + CHEBI:57623 <=> CHEBI:78314 + CHEBI:33019,RHEA:41584
2673,1 UDP-alpha-D-galactose(2-) + 1 LCB  <=> 1 beta-D-galactosyl-(1<->1')-sphinganine(1+) + 1 hydron + 1 UDP(3-),L_HGdelete,,CHEBI:66914 + CHEBI:57817 <=> CHEBI:83234 + CHEBI:15378 + CHEBI:58223,RHEA:43408
2674,"1 (2E)-4-hydroxy-3-methylbut-2-enyl diphosphate(3-) + 2 hydron + 1 water + 1 FMN(3-) <=> 1 2-C-methyl-D-erythritol 2,4-cyclic diphosphate(2-) + 1 FMNH2(2-)",,,CHEBI:128753 + CHEBI:15378 + CHEBI:15377 + CHEBI:58210 <=> CHEBI:58483 + CHEBI:57618,RHEA:43604
2675,1 O-[S-(9Z)-hexadecenoylpantetheine-4'-phosphoryl]serine(1-) residue + 1 (KDO)2-lipid IVA(6-) <=> 1 (KDO)2-(palmitoleoyl)-lipid IVA(6-) + 1 O-(pantetheine-4'-phosphoryl)serine(1-) residue,,,CHEBI:83989 + CHEBI:60365 <=> CHEBI:61520 + CHEBI:64479,RHEA:44012
2676,"1 (S)-3-(indol-3-ylmethyl)-6,7,8,8a-tetrahydropyrrolo[1,2-a]pyrazin-1-one + 1 XXX  <=> 1 (S)-3-{[2-(1,1-dimethylallyl)-indol-3-yl]methyl}-6,7,8,8a-tetrahydropyrrolo[1,2-a]pyrazin-1-one + 1 diphosphate(3-)",,,CHEBI:145652 + CHEBI:57623 <=> CHEBI:145655 + CHEBI:33019,RHEA:62288
2677,1 6-hydroxydeoxybrevianamide E + 1 XXX  <=> 1 diphosphate(3-) + 1 notoamide S,,,CHEBI:145682 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:145683,RHEA:62344
2678,"1 2,3,4,7,9-pentahydroxy-6-methyl-1H-phenalen-1-one(1-) + 1 XXX  <=> 1 2,4,7,9-tetrahydroxy-6-methyl-8-(2-methylbut-3-en-2-yl)-1-oxo-1H-phenalen-3-olate + 1 diphosphate(3-)",,,CHEBI:142788 + CHEBI:57623 <=> CHEBI:145870 + CHEBI:33019,RHEA:62656
2679,"1 1-hydroxy-3-(indol-3-ylmethyl)-6H,7H,8H-5lambda(5)-pyrrolo[1,2-a]pyrazin-5-ylium + 1 XXX  <=> 1 1-hydroxy-3-{[2-(1,1-dimethylallyl)-indol-3-yl]methyl}-6H,7H,8H-5lambda(5)-pyrrolo[1,2-a]pyrazin-5-ylium + 1 diphosphate(3-)",,,CHEBI:145928 + CHEBI:57623 <=> CHEBI:145657 + CHEBI:33019,RHEA:62736
2680,1 leachianone G + 1 XXX  <=> 1 diphosphate(3-) + 1 sophoraflavanone G,,,CHEBI:50208 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:50209,RHEA:10852
2681,1 all-trans-octaprenyl diphosphate(2-) + 1 isopentenyl diphosphate <=> 1 all-trans-nonaprenyl diphosphate(3-) + 1 diphosphate(3-),,,CHEBI:57711 + CHEBI:128769 <=> CHEBI:58391 + CHEBI:33019,RHEA:11324
2682,1 diphosphate(3-) + 1 neryl diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:33019 + CHEBI:57665 <=> CHEBI:57623 + CHEBI:128769,RHEA:11328
2683,1 myo-inositol + 1 CDPDAG  <=> 1 cytidine 5'-monophosphate(2-) + 1 hydron + 1 PI,L_HGmodify,,CHEBI:17268 + CHEBI:58332 <=> CHEBI:60377 + CHEBI:15378 + CHEBI:57880,RHEA:11580
2684,"1 sn-glycerol 3-phosphate(2-) + 1 CDPDAG  <=> 1 cytidine 5'-monophosphate(2-) + 1 hydron + 1 1,2-diacyl-sn-glycero-3-phospho-(1'-sn-glycerol-3'-phosphate)",L_HGmodify,,CHEBI:57597 + CHEBI:58332 <=> CHEBI:60377 + CHEBI:15378 + CHEBI:60110,RHEA:12593
2685,1 cis-4-coumarate + 1 UDP-alpha-D-glucose(2-) <=> 1 4'-O-beta-D-glucosyl-cis-p-coumarate + 1 hydron + 1 UDP(3-),,,CHEBI:58152 + CHEBI:58885 <=> CHEBI:47892 + CHEBI:15378 + CHEBI:58223,RHEA:13129
2686,1 aspulvinone E(1-) + 2 XXX  <=> 1 aspulvinone H(1-) + 2 diphosphate(3-),,,CHEBI:58240 + CHEBI:57623 <=> CHEBI:58013 + CHEBI:33019,RHEA:13809
2687,"1 (R,R)-chrysanthemyl diphosphate(3-) + 1 diphosphate(3-) <=> 2 XXX ",,,CHEBI:58819 + CHEBI:33019 <=> CHEBI:57623,RHEA:14009
2688,1 L-tryptophan zwitterion + 1 XXX  <=> 1 4-(3-methylbut-2-enyl)-L-tryptophan zwitterion + 1 diphosphate(3-),,,CHEBI:57912 + CHEBI:57623 <=> CHEBI:58209 + CHEBI:33019,RHEA:14173
2689,1 hydron + 1 L-serine zwitterion + 1 ACoA  <=> 1 carbon dioxide + 1 coenzyme A(4-) + 1 LCB,,,CHEBI:15378 + CHEBI:33384 + CHEBI:57379 <=> CHEBI:16526 + CHEBI:57287 + CHEBI:58299,RHEA:14761
2690,1 CTP(4-) + 1 hydron + 1 PA  <=> 1 diphosphate(3-) + 1 CDPDAG,L_HGmodify,,CHEBI:37563 + CHEBI:15378 + CHEBI:58608 <=> CHEBI:33019 + CHEBI:58332,RHEA:16229
2691,1 L-serine zwitterion + 1 CDPDAG  <=> 1 cytidine 5'-monophosphate(2-) + 1 hydron + 1 PS,L_HGmodify,,CHEBI:33384 + CHEBI:58332 <=> CHEBI:60377 + CHEBI:15378 + CHEBI:57262,RHEA:16913
2692,"1 2-trans,6-trans,10-trans-geranylgeranyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate",,,CHEBI:58756 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:17653
2693,1 all-cis-polyprenyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 all-cis-polyprenyl diphosphate(3-) + 1 diphosphate(3-),,,CHEBI:83374 + CHEBI:128769 <=> CHEBI:83374 + CHEBI:33019,RHEA:18801
2694,"1 novolactone + 1 XXX  <=> 1 (6aS,11aS)-2-dimethylallyl-3,6a,9-trihydroxypterocarpan + 1 diphosphate(3-)",,,CHEBI:15649 + CHEBI:57623 <=> CHEBI:50118 + CHEBI:33019,RHEA:19345
2695,1 diphosphate(3-) + 1 XXX  <=> 1 geranyl diphosphate + 1 isopentenyl diphosphate,,,CHEBI:33019 + CHEBI:175763 <=> CHEBI:58057 + CHEBI:128769,RHEA:19361
2696,"1 ATP(4-) + 1 2,3,2',3'-tetrakis(3-hydroxytetradecanoyl)-alpha-D-glucosaminyl-1,6-beta-D-glucosamine 1-phosphate(2-) <=> 1 ADP(3-) + 1 hydron + 1 lipid IVA(4-)",,,CHEBI:30616 + CHEBI:58466 <=> CHEBI:456216 + CHEBI:15378 + CHEBI:58603,RHEA:20700
2697,1 all-trans-hexaprenyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 all-trans-heptaprenyl diphosphate(3-) + 1 diphosphate(3-),,,CHEBI:58179 + CHEBI:128769 <=> CHEBI:58206 + CHEBI:33019,RHEA:20836
2698,1 water + 1 CDPDAG  <=> 1 cytidine 5'-monophosphate(2-) + 2 hydron + 1 PA,L_HGmodify,,CHEBI:15377 + CHEBI:58332 <=> CHEBI:60377 + CHEBI:15378 + CHEBI:58608,RHEA:15221
2699,1 adenosine 5'-monophosphate(2-) + 1 XXX  <=> 1 diphosphate(3-) + 1 N(6)-(dimethylallyl)adenosine 5'-phosphate(2-),,,CHEBI:456215 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:57526,RHEA:15285
2700,1 (S)-naringenin + 1 XXX  <=> 1 diphosphate(3-) + 1 sophoraflavanone B,,,CHEBI:17846 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:50207,RHEA:15433
2701,"1 neryl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 2-cis,6-cis-farnesyl diphosphate(3-) + 1 diphosphate(3-)",,,CHEBI:57665 + CHEBI:128769 <=> CHEBI:60374 + CHEBI:33019,RHEA:64572
2702,"1 2-cis,6-cis-farnesyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 diphosphate(3-) + 1 nerylneryl diphosphate(3-)",,,CHEBI:60374 + CHEBI:128769 <=> CHEBI:33019 + CHEBI:139032,RHEA:64580
2703,1 2-acylphloroglucinol(1-) + 1 XXX  <=> 1 2-acyl-4-prenylphloroglucinol(1-) + 1 diphosphate(3-),,,CHEBI:134386 + CHEBI:57623 <=> CHEBI:134371 + CHEBI:33019,RHEA:51752
2704,"1 2-acyl-4-prenylphloroglucinol(1-) + 1 XXX  <=> 1 2-acyl-4,6-diprenylphloroglucinol(1-) + 1 diphosphate(3-)",,,CHEBI:134371 + CHEBI:57623 <=> CHEBI:134346 + CHEBI:33019,RHEA:51756
2705,"1 2-acyl-4,6-diprenylphloroglucinol(1-) + 1 XXX  <=> 1 beta-bitter acid(1-) + 1 diphosphate(3-)",,,CHEBI:134346 + CHEBI:57623 <=> CHEBI:134348 + CHEBI:33019,RHEA:51760
2706,1 umbelliferone + 1 XXX  <=> 1 7-demethylsuberosin + 1 diphosphate(3-),,,CHEBI:27510 + CHEBI:57623 <=> CHEBI:69042 + CHEBI:33019,RHEA:51868
2707,1 umbelliferone + 1 XXX  <=> 1 diphosphate(3-) + 1 osthenol,,,CHEBI:27510 + CHEBI:57623 <=> CHEBI:33019 + CHEBI:81485,RHEA:51872
2708,"1 ditrans,polycis-polyprenyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate",,,CHEBI:136960 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:53008
2709,1 all-trans-nonaprenyl diphosphate(3-) + 1 diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:58391 + CHEBI:33019 <=> CHEBI:175763 + CHEBI:128769,RHEA:55364
2710,1 diphosphate(3-) + 1 nerylneryl diphosphate(3-) <=> 1 XXX  + 1 isopentenyl diphosphate,,,CHEBI:33019 + CHEBI:139032 <=> CHEBI:57623 + CHEBI:128769,RHEA:55520
2711,"1 all-trans-pentaprenyl diphosphate(3-) + 1 isopentenyl diphosphate <=> 1 diphosphate(3-) + 1 tetra-trans,hexa-cis-undecaprenyl diphosphate(3-)",,,CHEBI:57907 + CHEBI:128769 <=> CHEBI:33019 + CHEBI:140981,RHEA:55384
